,playerId,gameweek,teamId,position,playerPoints,gw,first_name,second_name,web_name,draft_rank,deadline,name,month,monthlyPoints,played,short_name,bought,sold
1622,520,22,154393,3,0,22,Kalidou,Koulibaly,Koulibaly,197,2023-02-03T18:30:00Z,Mattia,February,0,True,Koulibaly,1.0,
1623,312,22,154393,4,0,22,Rúben,Gato Alves Dias,Dias,75,2023-02-03T18:30:00Z,Mattia,February,0,True,Dias,1.0,
1624,16,22,154393,5,2,22,Gabriel,dos Santos Magalhães,Gabriel,209,2023-02-03T18:30:00Z,Mattia,February,2,True,Gabriel,17.0,
1625,428,22,154393,6,3,22,Son,Heung-min,Son,2,2023-02-03T18:30:00Z,Mattia,February,3,True,Son,14.0,
1626,283,22,154393,7,2,22,Mohamed,Salah,Salah,1,2023-02-03T18:30:00Z,Mattia,February,2,True,Salah,22.0,29.0
1627,369,22,154393,8,2,22,Miguel,Almirón Rejala,Almirón,260,2023-02-03T18:30:00Z,Mattia,February,2,True,Almirón,15.0,
1628,427,22,154393,9,8,22,Harry,Kane,Kane,4,2023-02-03T18:30:00Z,Mattia,February,8,True,Kane,22.0,
1629,411,22,154393,10,2,22,Che,Adams,Adams,60,2023-02-03T18:30:00Z,Mattia,February,2,True,Adams,6.0,
1630,255,22,154393,11,1,22,Jamie,Vardy,Vardy,9,2023-02-03T18:30:00Z,Mattia,February,1,True,Vardy,7.0,
1631,147,22,154393,12,0,22,Edouard,Mendy,Mendy,218,2023-02-03T18:30:00Z,Mattia,February,0,False,Mendy,1.0,25.0
1632,306,22,154393,13,0,22,João,Cancelo,Cancelo,37,2023-02-03T18:30:00Z,Mattia,February,0,False,Cancelo,1.0,25.0
1633,314,22,154393,14,0,22,Phil,Foden,Foden,19,2023-02-03T18:30:00Z,Mattia,February,0,False,Foden,1.0,
1634,160,22,154393,15,0,22,Wilfried,Zaha,Zaha,42,2023-02-03T18:30:00Z,Mattia,February,0,False,Zaha,1.0,25.0
1635,15,23,154393,1,3,23,Aaron,Ramsdale,Ramsdale,214,2023-02-11T11:00:00Z,Mattia,February,6,True,Ramsdale,7.0,
1636,445,23,154393,2,1,23,Emerson,Leite de Souza Junior,Emerson Royal,225,2023-02-11T11:00:00Z,Mattia,February,7,True,Emerson Roya,3.0,
1637,312,23,154393,3,2,23,Rúben,Gato Alves Dias,Dias,75,2023-02-11T11:00:00Z,Mattia,February,2,True,Dias,1.0,
1638,16,23,154393,4,3,23,Gabriel,dos Santos Magalhães,Gabriel,209,2023-02-11T11:00:00Z,Mattia,February,5,True,Gabriel,17.0,
1639,314,23,154393,5,2,23,Phil,Foden,Foden,19,2023-02-11T11:00:00Z,Mattia,February,2,True,Foden,1.0,
1640,428,23,154393,6,2,23,Son,Heung-min,Son,2,2023-02-11T11:00:00Z,Mattia,February,5,True,Son,14.0,
1641,283,23,154393,7,11,23,Mohamed,Salah,Salah,1,2023-02-11T11:00:00Z,Mattia,February,13,True,Salah,22.0,29.0
1642,369,23,154393,8,10,23,Miguel,Almirón Rejala,Almirón,260,2023-02-11T11:00:00Z,Mattia,February,12,True,Almirón,15.0,
1643,427,23,154393,9,2,23,Harry,Kane,Kane,4,2023-02-11T11:00:00Z,Mattia,February,10,True,Kane,22.0,
1644,411,23,154393,10,1,23,Che,Adams,Adams,60,2023-02-11T11:00:00Z,Mattia,February,3,True,Adams,6.0,
1645,255,23,154393,11,1,23,Jamie,Vardy,Vardy,9,2023-02-11T11:00:00Z,Mattia,February,2,True,Vardy,7.0,
1646,147,23,154393,12,0,23,Edouard,Mendy,Mendy,218,2023-02-11T11:00:00Z,Mattia,February,0,False,Mendy,1.0,25.0
1647,520,23,154393,13,0,23,Kalidou,Koulibaly,Koulibaly,197,2023-02-11T11:00:00Z,Mattia,February,0,False,Koulibaly,1.0,
1648,306,23,154393,14,0,23,João,Cancelo,Cancelo,37,2023-02-11T11:00:00Z,Mattia,February,0,False,Cancelo,1.0,25.0
1649,160,23,154393,15,0,23,Wilfried,Zaha,Zaha,42,2023-02-11T11:00:00Z,Mattia,February,0,False,Zaha,1.0,25.0
1650,15,24,154393,1,2,24,Aaron,Ramsdale,Ramsdale,214,2023-02-18T11:00:00Z,Mattia,February,8,True,Ramsdale,7.0,
1651,520,24,154393,2,0,24,Kalidou,Koulibaly,Koulibaly,197,2023-02-18T11:00:00Z,Mattia,February,0,True,Koulibaly,1.0,
1652,312,24,154393,3,2,24,Rúben,Gato Alves Dias,Dias,75,2023-02-18T11:00:00Z,Mattia,February,4,True,Dias,1.0,
1653,16,24,154393,4,1,24,Gabriel,dos Santos Magalhães,Gabriel,209,2023-02-18T11:00:00Z,Mattia,February,6,True,Gabriel,17.0,
1654,445,24,154393,5,15,24,Emerson,Leite de Souza Junior,Emerson Royal,225,2023-02-18T11:00:00Z,Mattia,February,22,True,Emerson Roya,3.0,
1655,314,24,154393,6,2,24,Phil,Foden,Foden,19,2023-02-18T11:00:00Z,Mattia,February,4,True,Foden,1.0,
1656,428,24,154393,7,6,24,Son,Heung-min,Son,2,2023-02-18T11:00:00Z,Mattia,February,11,True,Son,14.0,
1657,283,24,154393,8,6,24,Mohamed,Salah,Salah,1,2023-02-18T11:00:00Z,Mattia,February,19,True,Salah,22.0,29.0
1658,369,24,154393,9,1,24,Miguel,Almirón Rejala,Almirón,260,2023-02-18T11:00:00Z,Mattia,February,13,True,Almirón,15.0,
1659,427,24,154393,10,5,24,Harry,Kane,Kane,4,2023-02-18T11:00:00Z,Mattia,February,15,True,Kane,22.0,
1660,255,24,154393,11,1,24,Jamie,Vardy,Vardy,9,2023-02-18T11:00:00Z,Mattia,February,3,True,Vardy,7.0,
1661,147,24,154393,12,0,24,Edouard,Mendy,Mendy,218,2023-02-18T11:00:00Z,Mattia,February,0,False,Mendy,1.0,25.0
1662,411,24,154393,13,0,24,Che,Adams,Adams,60,2023-02-18T11:00:00Z,Mattia,February,3,False,Adams,6.0,
1663,306,24,154393,14,0,24,João,Cancelo,Cancelo,37,2023-02-18T11:00:00Z,Mattia,February,0,False,Cancelo,1.0,25.0
1664,160,24,154393,15,0,24,Wilfried,Zaha,Zaha,42,2023-02-18T11:00:00Z,Mattia,February,0,False,Zaha,1.0,25.0
1665,15,25,154393,1,13,25,Aaron,Ramsdale,Ramsdale,214,2023-02-24T18:30:00Z,Mattia,February,21,True,Ramsdale,7.0,
1666,520,25,154393,2,1,25,Kalidou,Koulibaly,Koulibaly,197,2023-02-24T18:30:00Z,Mattia,February,1,True,Koulibaly,1.0,
1667,312,25,154393,3,2,25,Rúben,Gato Alves Dias,Dias,75,2023-02-24T18:30:00Z,Mattia,February,6,True,Dias,1.0,
1668,16,25,154393,4,15,25,Gabriel,dos Santos Magalhães,Gabriel,209,2023-02-24T18:30:00Z,Mattia,February,21,True,Gabriel,17.0,
1669,445,25,154393,5,7,25,Emerson,Leite de Souza Junior,Emerson Royal,225,2023-02-24T18:30:00Z,Mattia,February,29,True,Emerson Roya,3.0,
1670,201,25,154393,6,2,25,Tim,Ream,Ream,561,2023-02-24T18:30:00Z,Mattia,February,2,True,Ream,25.0,
1671,314,25,154393,7,13,25,Phil,Foden,Foden,19,2023-02-24T18:30:00Z,Mattia,February,17,True,Foden,1.0,
1672,428,25,154393,8,1,25,Son,Heung-min,Son,2,2023-02-24T18:30:00Z,Mattia,February,12,True,Son,14.0,
1673,283,25,154393,9,11,25,Mohamed,Salah,Salah,1,2023-02-24T18:30:00Z,Mattia,February,30,True,Salah,22.0,29.0
1674,427,25,154393,10,6,25,Harry,Kane,Kane,4,2023-02-24T18:30:00Z,Mattia,February,21,True,Kane,22.0,
1675,255,25,154393,11,1,25,Jamie,Vardy,Vardy,9,2023-02-24T18:30:00Z,Mattia,February,4,True,Vardy,7.0,
1676,281,25,154393,12,12,25,Alisson,Ramses Becker,Alisson,112,2023-02-24T18:30:00Z,Mattia,February,12,False,Alisson,25.0,
1677,411,25,154393,13,0,25,Che,Adams,Adams,60,2023-02-24T18:30:00Z,Mattia,February,3,False,Adams,6.0,
1678,369,25,154393,14,0,25,Miguel,Almirón Rejala,Almirón,260,2023-02-24T18:30:00Z,Mattia,February,13,False,Almirón,15.0,
1679,465,25,154393,15,6,25,Jarrod,Bowen,Bowen,13,2023-02-24T18:30:00Z,Mattia,February,6,False,Bowen,25.0,
1680,15,26,154393,1,1,26,Aaron,Ramsdale,Ramsdale,214,2023-03-04T11:00:00Z,Mattia,March,1,True,Ramsdale,7.0,
1681,520,26,154393,2,8,26,Kalidou,Koulibaly,Koulibaly,197,2023-03-04T11:00:00Z,Mattia,March,8,True,Koulibaly,1.0,
1682,312,26,154393,3,7,26,Rúben,Gato Alves Dias,Dias,75,2023-03-04T11:00:00Z,Mattia,March,7,True,Dias,1.0,
1683,16,26,154393,4,1,26,Gabriel,dos Santos Magalhães,Gabriel,209,2023-03-04T11:00:00Z,Mattia,March,1,True,Gabriel,17.0,
1684,445,26,154393,5,1,26,Emerson,Leite de Souza Junior,Emerson Royal,225,2023-03-04T11:00:00Z,Mattia,March,1,True,Emerson Roya,3.0,
1685,314,26,154393,6,11,26,Phil,Foden,Foden,19,2023-03-04T11:00:00Z,Mattia,March,11,True,Foden,1.0,
1686,283,26,154393,7,21,26,Mohamed,Salah,Salah,1,2023-03-04T11:00:00Z,Mattia,March,21,True,Salah,22.0,29.0
1687,428,26,154393,8,2,26,Son,Heung-min,Son,2,2023-03-04T11:00:00Z,Mattia,March,2,True,Son,14.0,
1688,369,26,154393,9,2,26,Miguel,Almirón Rejala,Almirón,260,2023-03-04T11:00:00Z,Mattia,March,2,True,Almirón,15.0,
1689,255,26,154393,10,1,26,Jamie,Vardy,Vardy,9,2023-03-04T11:00:00Z,Mattia,March,1,True,Vardy,7.0,
1690,427,26,154393,11,2,26,Harry,Kane,Kane,4,2023-03-04T11:00:00Z,Mattia,March,2,True,Kane,22.0,
1691,281,26,154393,12,7,26,Alisson,Ramses Becker,Alisson,112,2023-03-04T11:00:00Z,Mattia,March,7,False,Alisson,25.0,
1692,411,26,154393,13,4,26,Che,Adams,Adams,60,2023-03-04T11:00:00Z,Mattia,March,4,False,Adams,6.0,
1693,201,26,154393,14,1,26,Tim,Ream,Ream,561,2023-03-04T11:00:00Z,Mattia,March,1,False,Ream,25.0,
1694,465,26,154393,15,1,26,Jarrod,Bowen,Bowen,13,2023-03-04T11:00:00Z,Mattia,March,1,False,Bowen,25.0,
1695,15,27,154393,1,6,27,Aaron,Ramsdale,Ramsdale,214,2023-03-11T11:00:00Z,Mattia,March,7,True,Ramsdale,7.0,
1696,520,27,154393,2,5,27,Kalidou,Koulibaly,Koulibaly,197,2023-03-11T11:00:00Z,Mattia,March,13,True,Koulibaly,1.0,
1697,312,27,154393,3,5,27,Rúben,Gato Alves Dias,Dias,75,2023-03-11T11:00:00Z,Mattia,March,12,True,Dias,1.0,
1698,16,27,154393,4,14,27,Gabriel,dos Santos Magalhães,Gabriel,209,2023-03-11T11:00:00Z,Mattia,March,15,True,Gabriel,17.0,
1699,314,27,154393,5,1,27,Phil,Foden,Foden,19,2023-03-11T11:00:00Z,Mattia,March,12,True,Foden,1.0,
1700,428,27,154393,6,9,27,Son,Heung-min,Son,2,2023-03-11T11:00:00Z,Mattia,March,11,True,Son,14.0,
1701,283,27,154393,7,0,27,Mohamed,Salah,Salah,1,2023-03-11T11:00:00Z,Mattia,March,21,True,Salah,22.0,29.0
1702,369,27,154393,8,9,27,Miguel,Almirón Rejala,Almirón,260,2023-03-11T11:00:00Z,Mattia,March,11,True,Almirón,15.0,
1703,411,27,154393,9,4,27,Che,Adams,Adams,60,2023-03-11T11:00:00Z,Mattia,March,8,True,Adams,6.0,
1704,427,27,154393,10,13,27,Harry,Kane,Kane,4,2023-03-11T11:00:00Z,Mattia,March,15,True,Kane,22.0,
1705,255,27,154393,11,1,27,Jamie,Vardy,Vardy,9,2023-03-11T11:00:00Z,Mattia,March,2,True,Vardy,7.0,
1706,281,27,154393,12,2,27,Alisson,Ramses Becker,Alisson,112,2023-03-11T11:00:00Z,Mattia,March,9,False,Alisson,25.0,
1707,445,27,154393,13,0,27,Emerson,Leite de Souza Junior,Emerson Royal,225,2023-03-11T11:00:00Z,Mattia,March,1,False,Emerson Roya,3.0,
1708,201,27,154393,14,1,27,Tim,Ream,Ream,561,2023-03-11T11:00:00Z,Mattia,March,2,False,Ream,25.0,
1709,465,27,154393,15,2,27,Jarrod,Bowen,Bowen,13,2023-03-11T11:00:00Z,Mattia,March,3,False,Bowen,25.0,
1710,15,28,154393,1,3,28,Aaron,Ramsdale,Ramsdale,214,2023-03-17T18:30:00Z,Mattia,March,10,True,Ramsdale,7.0,
1711,520,28,154393,2,0,28,Kalidou,Koulibaly,Koulibaly,197,2023-03-17T18:30:00Z,Mattia,March,13,True,Koulibaly,1.0,
1712,445,28,154393,3,1,28,Emerson,Leite de Souza Junior,Emerson Royal,225,2023-03-17T18:30:00Z,Mattia,March,2,True,Emerson Roya,3.0,
1713,16,28,154393,4,2,28,Gabriel,dos Santos Magalhães,Gabriel,209,2023-03-17T18:30:00Z,Mattia,March,17,True,Gabriel,17.0,
1714,314,28,154393,5,0,28,Phil,Foden,Foden,19,2023-03-17T18:30:00Z,Mattia,March,12,True,Foden,1.0,
1715,428,28,154393,6,5,28,Son,Heung-min,Son,2,2023-03-17T18:30:00Z,Mattia,March,16,True,Son,14.0,
1716,283,28,154393,7,0,28,Mohamed,Salah,Salah,1,2023-03-17T18:30:00Z,Mattia,March,21,True,Salah,22.0,29.0
1717,369,28,154393,8,0,28,Miguel,Almirón Rejala,Almirón,260,2023-03-17T18:30:00Z,Mattia,March,11,True,Almirón,15.0,
1718,427,28,154393,9,6,28,Harry,Kane,Kane,4,2023-03-17T18:30:00Z,Mattia,March,21,True,Kane,22.0,
1719,411,28,154393,10,9,28,Che,Adams,Adams,60,2023-03-17T18:30:00Z,Mattia,March,17,True,Adams,6.0,
1720,255,28,154393,11,1,28,Jamie,Vardy,Vardy,9,2023-03-17T18:30:00Z,Mattia,March,3,True,Vardy,7.0,
1721,281,28,154393,12,0,28,Alisson,Ramses Becker,Alisson,112,2023-03-17T18:30:00Z,Mattia,March,9,False,Alisson,25.0,
1722,312,28,154393,13,0,28,Rúben,Gato Alves Dias,Dias,75,2023-03-17T18:30:00Z,Mattia,March,12,False,Dias,1.0,
1723,201,28,154393,14,0,28,Tim,Ream,Ream,561,2023-03-17T18:30:00Z,Mattia,March,2,False,Ream,25.0,
1724,465,28,154393,15,0,28,Jarrod,Bowen,Bowen,13,2023-03-17T18:30:00Z,Mattia,March,3,False,Bowen,25.0,
1725,15,29,154393,1,3,29,Aaron,Ramsdale,Ramsdale,214,2023-04-01T10:00:00Z,Mattia,April,3,True,Ramsdale,7.0,
1726,520,29,154393,2,1,29,Kalidou,Koulibaly,Koulibaly,197,2023-04-01T10:00:00Z,Mattia,April,1,True,Koulibaly,1.0,
1727,312,29,154393,3,2,29,Rúben,Gato Alves Dias,Dias,75,2023-04-01T10:00:00Z,Mattia,April,2,True,Dias,1.0,
1728,16,29,154393,4,2,29,Gabriel,dos Santos Magalhães,Gabriel,209,2023-04-01T10:00:00Z,Mattia,April,2,True,Gabriel,17.0,
1729,314,29,154393,5,0,29,Phil,Foden,Foden,19,2023-04-01T10:00:00Z,Mattia,April,0,True,Foden,1.0,
1730,169,29,154393,6,4,29,Eberechi,Eze,Eze,167,2023-04-01T10:00:00Z,Mattia,April,4,True,Eze,29.0,
1731,428,29,154393,7,0,29,Son,Heung-min,Son,2,2023-04-01T10:00:00Z,Mattia,April,0,True,Son,14.0,
1732,369,29,154393,8,0,29,Miguel,Almirón Rejala,Almirón,260,2023-04-01T10:00:00Z,Mattia,April,0,True,Almirón,15.0,
1733,411,29,154393,9,0,29,Che,Adams,Adams,60,2023-04-01T10:00:00Z,Mattia,April,0,True,Adams,6.0,
1734,255,29,154393,10,0,29,Jamie,Vardy,Vardy,9,2023-04-01T10:00:00Z,Mattia,April,0,True,Vardy,7.0,
1735,427,29,154393,11,0,29,Harry,Kane,Kane,4,2023-04-01T10:00:00Z,Mattia,April,0,True,Kane,22.0,
1736,281,29,154393,12,1,29,Alisson,Ramses Becker,Alisson,112,2023-04-01T10:00:00Z,Mattia,April,1,False,Alisson,25.0,
1737,445,29,154393,13,0,29,Emerson,Leite de Souza Junior,Emerson Royal,225,2023-04-01T10:00:00Z,Mattia,April,0,False,Emerson Roya,3.0,
1738,201,29,154393,14,1,29,Tim,Ream,Ream,561,2023-04-01T10:00:00Z,Mattia,April,1,False,Ream,25.0,
1739,465,29,154393,15,0,29,Jarrod,Bowen,Bowen,13,2023-04-01T10:00:00Z,Mattia,April,0,False,Bowen,25.0,
1740,327,1,16133,1,1,1,David,De Gea Quintana,De Gea,215,2022-08-05T17:30:00Z,Ollie,August,1,True,De Gea,1.0,
1741,448,1,16133,2,1,1,Ivan,Perišić,Perišić,192,2022-08-05T17:30:00Z,Ollie,August,1,True,Perišić,1.0,22.0
1742,313,1,16133,3,12,1,Oleksandr,Zinchenko,Zinchenko,258,2022-08-05T17:30:00Z,Ollie,August,12,True,Zinchenko,1.0,8.0
1743,357,1,16133,4,7,1,Kieran,Trippier,Trippier,285,2022-08-05T17:30:00Z,Ollie,August,7,True,Trippier,1.0,22.0
1744,304,1,16133,5,3,1,Raheem,Sterling,Sterling,7,2022-08-05T17:30:00Z,Ollie,August,3,True,Sterling,1.0,20.0
1745,333,1,16133,6,2,1,Bruno,Borges Fernandes,Fernandes,8,2022-08-05T17:30:00Z,Ollie,August,2,True,Fernandes,1.0,15.0
1746,29,1,16133,7,2,1,Philippe,Coutinho Correia,Coutinho,50,2022-08-05T17:30:00Z,Ollie,August,2,True,Coutinho,1.0,3.0
1747,340,1,16133,8,2,1,Jadon,Sancho,Sancho,34,2022-08-05T17:30:00Z,Ollie,August,2,True,Sancho,1.0,2.0
1748,458,1,16133,9,1,1,Michail,Antonio,Antonio,31,2022-08-05T17:30:00Z,Ollie,August,1,True,Antonio,1.0,5.0
1749,318,1,16133,10,13,1,Erling,Haaland,Haaland,5,2022-08-05T17:30:00Z,Ollie,August,13,True,Haaland,1.0,6.0
1750,297,1,16133,11,9,1,Darwin,Núñez Ribeiro,Darwin,12,2022-08-05T17:30:00Z,Ollie,August,9,True,Darwin,1.0,17.0
1751,31,1,16133,12,1,1,Emiliano,Martínez Romero,Martínez,220,2022-08-05T17:30:00Z,Ollie,August,1,False,Martínez,1.0,15.0
1752,465,1,16133,13,2,1,Jarrod,Bowen,Bowen,13,2022-08-05T17:30:00Z,Ollie,August,2,False,Bowen,1.0,5.0
1753,276,1,16133,14,1,1,Joel,Matip,Matip,71,2022-08-05T17:30:00Z,Ollie,August,1,False,Matip,1.0,4.0
1754,39,1,16133,15,0,1,Tyrone,Mings,Mings,415,2022-08-05T17:30:00Z,Ollie,August,0,False,Mings,1.0,5.0
1755,327,2,16133,1,1,2,David,De Gea Quintana,De Gea,215,2022-08-13T10:00:00Z,Ollie,August,2,True,De Gea,1.0,
1756,313,2,16133,2,1,2,Oleksandr,Zinchenko,Zinchenko,258,2022-08-13T10:00:00Z,Ollie,August,13,True,Zinchenko,1.0,8.0
1757,357,2,16133,3,7,2,Kieran,Trippier,Trippier,285,2022-08-13T10:00:00Z,Ollie,August,14,True,Trippier,1.0,22.0
1758,448,2,16133,4,4,2,Ivan,Perišić,Perišić,192,2022-08-13T10:00:00Z,Ollie,August,5,True,Perišić,1.0,22.0
1759,304,2,16133,5,5,2,Raheem,Sterling,Sterling,7,2022-08-13T10:00:00Z,Ollie,August,8,True,Sterling,1.0,20.0
1760,333,2,16133,6,1,2,Bruno,Borges Fernandes,Fernandes,8,2022-08-13T10:00:00Z,Ollie,August,3,True,Fernandes,1.0,15.0
1761,29,2,16133,7,0,2,Philippe,Coutinho Correia,Coutinho,50,2022-08-13T10:00:00Z,Ollie,August,2,True,Coutinho,1.0,3.0
1762,225,2,16133,8,15,2,Rodrigo,Moreno,Rodrigo,89,2022-08-13T10:00:00Z,Ollie,August,15,True,Rodrigo,2.0,6.0
1763,318,2,16133,9,5,2,Erling,Haaland,Haaland,5,2022-08-13T10:00:00Z,Ollie,August,18,True,Haaland,1.0,6.0
1764,297,2,16133,10,-2,2,Darwin,Núñez Ribeiro,Darwin,12,2022-08-13T10:00:00Z,Ollie,August,7,True,Darwin,1.0,17.0
1765,458,2,16133,11,2,2,Michail,Antonio,Antonio,31,2022-08-13T10:00:00Z,Ollie,August,3,True,Antonio,1.0,5.0
1766,31,2,16133,12,3,2,Emiliano,Martínez Romero,Martínez,220,2022-08-13T10:00:00Z,Ollie,August,4,False,Martínez,1.0,15.0
1767,465,2,16133,13,2,2,Jarrod,Bowen,Bowen,13,2022-08-13T10:00:00Z,Ollie,August,4,False,Bowen,1.0,5.0
1768,276,2,16133,14,0,2,Joel,Matip,Matip,71,2022-08-13T10:00:00Z,Ollie,August,1,False,Matip,1.0,4.0
1769,39,2,16133,15,2,2,Tyrone,Mings,Mings,415,2022-08-13T10:00:00Z,Ollie,August,2,False,Mings,1.0,5.0
1770,31,3,16133,1,10,3,Emiliano,Martínez Romero,Martínez,220,2022-08-20T10:00:00Z,Ollie,August,14,True,Martínez,1.0,15.0
1771,448,3,16133,2,12,3,Ivan,Perišić,Perišić,192,2022-08-20T10:00:00Z,Ollie,August,17,True,Perišić,1.0,22.0
1772,313,3,16133,3,6,3,Oleksandr,Zinchenko,Zinchenko,258,2022-08-20T10:00:00Z,Ollie,August,19,True,Zinchenko,1.0,8.0
1773,357,3,16133,4,6,3,Kieran,Trippier,Trippier,285,2022-08-20T10:00:00Z,Ollie,August,20,True,Trippier,1.0,22.0
1774,39,3,16133,5,1,3,Tyrone,Mings,Mings,415,2022-08-20T10:00:00Z,Ollie,August,3,True,Mings,1.0,5.0
1775,304,3,16133,6,1,3,Raheem,Sterling,Sterling,7,2022-08-20T10:00:00Z,Ollie,August,9,True,Sterling,1.0,20.0
1776,333,3,16133,7,1,3,Bruno,Borges Fernandes,Fernandes,8,2022-08-20T10:00:00Z,Ollie,August,4,True,Fernandes,1.0,15.0
1777,225,3,16133,8,13,3,Rodrigo,Moreno,Rodrigo,89,2022-08-20T10:00:00Z,Ollie,August,28,True,Rodrigo,2.0,6.0
1778,465,3,16133,9,2,3,Jarrod,Bowen,Bowen,13,2022-08-20T10:00:00Z,Ollie,August,6,True,Bowen,1.0,5.0
1779,458,3,16133,10,2,3,Michail,Antonio,Antonio,31,2022-08-20T10:00:00Z,Ollie,August,5,True,Antonio,1.0,5.0
1780,318,3,16133,11,6,3,Erling,Haaland,Haaland,5,2022-08-20T10:00:00Z,Ollie,August,24,True,Haaland,1.0,6.0
1781,327,3,16133,12,3,3,David,De Gea Quintana,De Gea,215,2022-08-20T10:00:00Z,Ollie,August,5,False,De Gea,1.0,
1782,83,3,16133,13,1,3,Josh,Dasilva,Dasilva,526,2022-08-20T10:00:00Z,Ollie,August,1,False,Dasilva,3.0,7.0
1783,276,3,16133,14,0,3,Joel,Matip,Matip,71,2022-08-20T10:00:00Z,Ollie,August,1,False,Matip,1.0,4.0
1784,297,3,16133,15,0,3,Darwin,Núñez Ribeiro,Darwin,12,2022-08-20T10:00:00Z,Ollie,August,7,False,Darwin,1.0,17.0
1785,327,4,16133,1,8,4,David,De Gea Quintana,De Gea,215,2022-08-27T10:00:00Z,Ollie,August,13,True,De Gea,1.0,
1786,448,4,16133,2,6,4,Ivan,Perišić,Perišić,192,2022-08-27T10:00:00Z,Ollie,August,23,True,Perišić,1.0,22.0
1787,357,4,16133,3,2,4,Kieran,Trippier,Trippier,285,2022-08-27T10:00:00Z,Ollie,August,22,True,Trippier,1.0,22.0
1788,109,4,16133,4,6,4,Joël,Veltman,Veltman,428,2022-08-27T10:00:00Z,Ollie,August,6,True,Veltman,4.0,8.0
1789,83,4,16133,5,2,4,Josh,Dasilva,Dasilva,526,2022-08-27T10:00:00Z,Ollie,August,3,True,Dasilva,3.0,7.0
1790,304,4,16133,6,15,4,Raheem,Sterling,Sterling,7,2022-08-27T10:00:00Z,Ollie,August,24,True,Sterling,1.0,20.0
1791,333,4,16133,7,8,4,Bruno,Borges Fernandes,Fernandes,8,2022-08-27T10:00:00Z,Ollie,August,12,True,Fernandes,1.0,15.0
1792,465,4,16133,8,3,4,Jarrod,Bowen,Bowen,13,2022-08-27T10:00:00Z,Ollie,August,9,True,Bowen,1.0,5.0
1793,225,4,16133,9,2,4,Rodrigo,Moreno,Rodrigo,89,2022-08-27T10:00:00Z,Ollie,August,30,True,Rodrigo,2.0,6.0
1794,318,4,16133,10,17,4,Erling,Haaland,Haaland,5,2022-08-27T10:00:00Z,Ollie,August,41,True,Haaland,1.0,6.0
1795,458,4,16133,11,1,4,Michail,Antonio,Antonio,31,2022-08-27T10:00:00Z,Ollie,August,6,True,Antonio,1.0,5.0
1796,31,4,16133,12,2,4,Emiliano,Martínez Romero,Martínez,220,2022-08-27T10:00:00Z,Ollie,August,16,False,Martínez,1.0,15.0
1797,313,4,16133,13,0,4,Oleksandr,Zinchenko,Zinchenko,258,2022-08-27T10:00:00Z,Ollie,August,19,False,Zinchenko,1.0,8.0
1798,39,4,16133,14,0,4,Tyrone,Mings,Mings,415,2022-08-27T10:00:00Z,Ollie,August,3,False,Mings,1.0,5.0
1799,297,4,16133,15,0,4,Darwin,Núñez Ribeiro,Darwin,12,2022-08-27T10:00:00Z,Ollie,August,7,False,Darwin,1.0,17.0
1800,327,5,16133,1,6,5,David,De Gea Quintana,De Gea,215,2022-08-30T17:00:00Z,Ollie,August,19,True,De Gea,1.0,
1801,448,5,16133,2,1,5,Ivan,Perišić,Perišić,192,2022-08-30T17:00:00Z,Ollie,August,24,True,Perišić,1.0,22.0
1802,109,5,16133,3,1,5,Joël,Veltman,Veltman,428,2022-08-30T17:00:00Z,Ollie,August,7,True,Veltman,4.0,8.0
1803,357,5,16133,4,0,5,Kieran,Trippier,Trippier,285,2022-08-30T17:00:00Z,Ollie,August,22,True,Trippier,1.0,22.0
1804,435,5,16133,5,1,5,Davinson,Sánchez,Sánchez,430,2022-08-30T17:00:00Z,Ollie,August,1,True,Sánchez,5.0,8.0
1805,304,5,16133,6,8,5,Raheem,Sterling,Sterling,7,2022-08-30T17:00:00Z,Ollie,August,32,True,Sterling,1.0,20.0
1806,333,5,16133,7,3,5,Bruno,Borges Fernandes,Fernandes,8,2022-08-30T17:00:00Z,Ollie,August,15,True,Fernandes,1.0,15.0
1807,311,5,16133,8,6,5,Bernardo,Veiga de Carvalho e Silva,Bernardo,41,2022-08-30T17:00:00Z,Ollie,August,6,True,Bernardo,5.0,22.0
1808,225,5,16133,9,1,5,Rodrigo,Moreno,Rodrigo,89,2022-08-30T17:00:00Z,Ollie,August,31,True,Rodrigo,2.0,6.0
1809,318,5,16133,10,17,5,Erling,Haaland,Haaland,5,2022-08-30T17:00:00Z,Ollie,August,58,True,Haaland,1.0,6.0
1810,279,5,16133,11,9,5,Roberto,Firmino,Firmino,27,2022-08-30T17:00:00Z,Ollie,August,9,True,Firmino,5.0,7.0
1811,31,5,16133,12,3,5,Emiliano,Martínez Romero,Martínez,220,2022-08-30T17:00:00Z,Ollie,August,19,False,Martínez,1.0,15.0
1812,313,5,16133,13,0,5,Oleksandr,Zinchenko,Zinchenko,258,2022-08-30T17:00:00Z,Ollie,August,19,False,Zinchenko,1.0,8.0
1813,83,5,16133,14,1,5,Josh,Dasilva,Dasilva,526,2022-08-30T17:00:00Z,Ollie,August,4,False,Dasilva,3.0,7.0
1814,297,5,16133,15,0,5,Darwin,Núñez Ribeiro,Darwin,12,2022-08-30T17:00:00Z,Ollie,August,7,False,Darwin,1.0,17.0
